"","FM1","FM2","FMRNBA","FMRRA","FYFF","FYGT10","CPIAUCSL","GDP273","PSCCOMR","PWFSA","CES002","LHUR","CES275R","GDP251","GDP252","IPS10","UTL11","HSFR","EXRUS","FSPIN"
"8\1\1978",-0.814544397592879,-0.00478350629910205,0.347897218109386,0.17110303294992,0.834406958574361,0.347292896142484,0.101661330174043,-0.979908020417409,0.426282391054467,-0.450893454787338,1.19344609237984,0.110847687115893,0.671452351411677,0.21272648056745,-0.64422913462335,0.128815768933623,0.847856702629828,1.38899447316047,-1.72354467779038,0.719853759903117
"11\1\1978",-0.138805441488639,0.00965655576055951,0.00329992368997003,-0.816551832383125,1.52168649818047,0.674189838311575,-0.0194203694266907,0.395059457736612,1.15062544899495,-0.0611998707220057,1.25443466130571,-0.41881860107335,0.607812684595132,0.601007128982417,-0.0837382983960681,0.658362574727281,1.06795374300906,1.43735250832455,-0.482177746110177,-0.987461971685068
"2\1\1979",-0.182990554302862,-0.607393940094601,-0.385967390376397,-0.475451603286881,0.49763998416737,0.585655249807443,0.410829841792692,-0.0714903354442612,1.20503866340094,1.20529928992659,0.838306858069745,-0.101018828159804,-0.0625165136976413,-0.719348629525158,-0.51389507004317,-0.213330235162165,0.980153179642385,0.459662405261193,0.496745414975152,0.148299591167564
"5\1\1979",1.46419877094431,1.36520336897261,0.0928952202390194,0.780520723965228,0.102454248893858,0.0135856010115397,1.42642898288206,2.56751938381868,0.448610149262177,-0.805282393283111,0.558080155288046,-0.524751858711201,-1.81343573670989,-0.837255331554513,-1.35495898793026,-0.562628057860997,0.789293579794632,0.954949241160237,0.673184324319171,0.00313285232581629
"8\1\1979",-0.620432422328487,-0.00727402198220152,0.672584446629005,0.547208333083351,0.782860993103905,-0.0204661637977422,0.0772746522495754,-0.782167721119682,-0.0908284483030207,0.400588387781999,-0.0362421919414621,0.53458071766729,-1.39223628995614,-0.0991157487877702,0.181008301281761,-0.703203567296218,0.608081747043789,0.807133534381063,-0.584792504783436,0.45744715634655
"11\1\1979",-1.57782742185842,-1.32373594908435,-0.483220404579208,0.186441431397954,2.70380730630297,2.74453713871582,-0.134391867775887,-0.179884145295507,-0.18997084511575,1.01064503864137,-0.12513089313469,0.32271420239159,-1.5488461391932,-0.603030883531161,-0.866495113547036,-0.232090192070393,0.483763796936829,0.166988419126422,0.758121862587699,-0.278858280616995
"2\1\1980",1.20317884033038,0.397547705310538,0.167685595990786,-0.5267120227061,1.50794090738835,3.14634796346532,1.67426290444307,1.75358888310326,-0.0993746131884735,0.103755034236495,-0.273409303141662,1.06424700585653,-2.75811234904309,-0.572819250050815,-1.53562548604722,-0.213724212434932,0.402257813322401,-0.941450429113645,0.104845722707977,0.652639934396951
"5\1\1980",-2.5877170469405,-0.392849544747317,0.316755832984075,-0.579217329525424,-2.44048004764873,-3.08512499663297,-1.25072463274804,-1.74484019733967,-2.53128229414883,-1.41468715563954,-2.35831835099516,3.28884541625136,-0.352424451642494,-3.36766474265877,-4.68562904604315,-3.19779030384268,-0.633391746429388,-1.73088749086872,-0.0310162992668741,-0.704975934684284
"8\1\1980",4.35094185949074,2.30398709531364,0.38873837892946,1.03715794444996,-2.94563050925922,0.973845368633241,-3.28636387743934,-0.281779597117871,1.24528546028688,0.669773326171528,-1.4913716342709,1.06424700585654,0.324310613927724,-1.14848393396893,0.327407678540724,-1.50214911688193,-1.10842662025581,-0.406642837887917,-0.938206861549405,2.01523115782645
"11\1\1980",-1.0108711640092,-1.34563723307297,-0.824754611937115,0.461146202179489,6.19518736750199,3.00333055126635,2.01630748306518,0.453177245917666,0.198798599246863,-1.30407717877,0.73058254447766,-0.842551631624746,0.388318316213337,1.2295648475766,0.687749674781687,1.93675137658581,-0.4898885643439,-0.0299166316659794,0.935956091153717,1.10641345737638
"2\1\1981",-1.21869697218237,-0.621229893533617,0.54291376102526,-1.09949119846736,0.731315027633446,1.09643172194665,-0.0960083841642182,0.319628911206212,-1.98182593373146,0.582558580355541,0.180852396468806,0.110847687115893,-1.14258078812951,1.42959374492466,-0.657524353973796,-0.330829425873104,-0.606338289760545,-0.496470633600059,1.41825682378089,-0.58002575960934
"5\1\1981",1.29707619054681,1.49497181800544,-0.533250826583809,0.582979640424646,1.23990188694196,1.61401854704771,-1.50522966316515,-2.86175395532126,-0.896028364965808,-0.0843722728978531,0.00678729450569484,-0.101018828159804,0.44028902590957,-1.87973695028092,-1.26231963549614,-0.320017746002417,-0.638612717952868,-1.1973232614716,2.47032219998054,-0.205533554203106
"8\1\1981",-2.47853996958582,-1.40118969438668,0.475270588417004,-0.61282656131236,-0.21713073702298,2.24057101953847,1.51854078654403,-0.00845950421094232,-0.427552810394508,-1.84265543635761,-0.155169582226701,0.00491442947804453,0.836598327911859,0.476084816932935,-0.704571053539539,0.191979795607632,-0.761577627552334,-2.17997951830807,2.02098148553229,-1.29012741935979
"11\1\1981",1.02513956692583,1.21848231887947,0.202400582687854,-0.162310562275471,-4.12087852198566,-1.55279558021535,-2.55801871111204,-0.425132953263101,-1.90996578843282,0.208339632749411,-1.62858106569791,2.65324587042427,0.224190080114449,-2.43862243173995,-2.43617935874308,-1.88198687082593,-1.31313282486231,-2.65672663098819,-1.25460950459953,-0.885307028549023
"2\1\1982",1.25163720821512,-0.476821498499651,-0.942428206549964,0.362567661150335,0.652277880578744,0.422206778722898,-1.64652949876084,-0.807185469861355,-0.705760978504162,-0.176538226606838,-2.10557722924919,1.91171306695932,1.43677778439504,-2.91099069393908,-0.31269352566845,-1.74855670398134,-1.80702937750243,-2.62002191826376,1.40398866622079,-1.45799085352267
"5\1\1982",-1.41836694959689,-0.190298493641825,0.57788400497745,-0.60498515561969,0.288019724587508,-0.742363577754485,1.21822812575296,-0.973528151598753,-0.903987272249086,-0.548367505327942,-1.85203296740275,1.91171306695932,-0.36952638096841,-0.315504859797169,-0.767993761493729,-1.30949206968088,-1.99612414190563,-2.26076209793113,1.40363610639248,-0.290171438078508
"8\1\1982",0.0729997657461733,-0.470824485223893,0.388993636184585,0.354130413685003,-3.62260085577124,-1.66176122760505,0.630476025951825,1.87135753716105,-0.894943975948992,0.881926724139742,-2.14524382274318,1.48798003640793,-0.937299389949697,-1.39857529789955,-0.144582768460762,-1.45585631294831,-2.24167893357259,-1.46176736039666,1.62960863891106,-0.272643104088816
"11\1\1982",3.08441245786399,0.668875698881064,0.319563662790454,1.29513525900319,-1.78069168962687,-5.00564453187638,-3.18760881661113,-1.37430552798506,-1.33611284926791,-0.397941344346329,-2.16599614801255,2.44137935514857,-1.26941176528857,-0.844809559481692,1.40397735083279,-1.63180345075938,-2.61550784813472,-0.801464052349673,0.514884925932809,2.75180217214158
"2\1\1983",-1.14382574511378,4.72473216019103,-0.366823096241988,-0.502891109389653,-0.66042604006892,-0.211156046729709,-0.549650097803857,-0.82506634403073,0.564876781792022,-1.41970440021104,-0.48396883000876,-0.948484889262598,0.128172014012515,0.50357082355815,0.167000665603869,0.27698356622534,-2.30591159027342,0.356174515897791,-0.884512335269793,1.09372024847433
"5\1\1983",0.193189869325059,-4.29561895499361,0.0888111041570153,0.836203839391374,0.147127418968258,-0.0408972226833136,2.41186633739589,0.160922862589986,0.967730994833135,0.76336201730021,0.747886784389476,-0.736618373986901,-1.53870648536102,1.69500210648057,1.65916372209001,0.921119843668314,-1.88260845541556,0.444183068801541,0.912344796745833,1.33055856650448
"8\1\1983",-0.888237393477965,-1.48031596790727,-0.36733361075224,-1.15278589369622,0.669459869068894,2.21332960769105,-0.416618806045906,1.21886616139485,0.981483106729602,0.206487126709052,1.24703931681874,-2.43155049619248,-1.39312902834234,1.36766625701137,1.34545562576878,1.65887096958869,-1.3346638172859,0.838490048599544,1.27493343476054,0.0709229274737928
"11\1\1983",-0.565146805696346,0.376733464708642,0.446937033098075,-0.501940904914478,-0.0384380567253924,0.122551248401232,0.0388296860186579,-2.00955069404817,0.440306505346468,-0.308346351316371,2.06171574229753,-2.64341701146818,0.460079336828328,1.45243812134009,1.05248007584417,1.14725287297687,-0.878475915311136,0.640712491958411,0.187827290119875,-0.291444173434186
"2\1\1984",-0.0338821223408175,0.508059689511793,-0.198863822369417,0.358211636932865,0.257092145305234,0.524362073150744,0.913672385691834,1.20921004389128,0.872991946604764,1.04048330860599,1.79142660178586,-2.11375072327893,-0.426330608823146,1.34754333801119,-0.00959348186931686,1.37032720624108,-0.427376622201507,1.19554513342393,0.352547935170048,-0.822378165519763
"5\1\1984",0.0756764691467569,-0.00488522305428633,-1.45677157562782,-0.0940090271706982,0.889389321742849,2.56746796170756,-1.06695801728848,-0.309673321977078,0.394493704790656,-0.889988981003888,1.25872688504014,-1.37221791981399,-0.822797116264436,1.07314220661939,0.83898264889819,0.494846048362472,-0.261680634400725,0.894423485574599,0.485205951541744,-0.667169838603816
"8\1\1984",-1.01567118726592,-1.25967616368064,-2.16459994409081,-0.0831679477500229,0.851588947064515,-0.681070401097781,-0.17693828582338,-0.628513610205138,-1.36659775098743,-0.446034272614939,0.934011485293983,0.00491442947804453,-0.0839480057940215,0.196889560048958,-0.142842569490367,-0.0436126951236738,-0.234222736275833,0.477979871128004,2.13298230893532,0.215948995233579
"11\1\1984",0.30952470963332,1.36285724525443,5.67562664708859,0.508536349019279,-2.19649581108857,-2.29512405305766,-0.0308767301817767,-0.466322135237819,-0.917086641461541,-0.0487788710049976,0.83278201526255,-0.418818601073352,0.0552026012016458,0.0203044376297525,0.669424729132909,-0.404066965810677,-0.26264394041421,0.356174515897791,1.0506257944374,-0.0170547317553923
"2\1\1985",1.72269853040296,1.18782610741016,0.82829137225555,0.414680938954369,-0.821936731876355,-0.326932047081265,0.110146093883795,1.38778429347864,-1.37892184107694,0.203106151954049,0.436464923321358,-0.206952085797652,-0.0485814685531803,0.141505088763374,1.20469587641526,-0.317444716154237,-0.418883351624583,0.59866419760179,2.05511112859506,0.823766852436459
"5\1\1985",-0.310228970977,-1.85403229866723,-2.30141783283807,-0.0175656627527082,-0.577952495316187,-1.57322663910093,-0.0327679192190103,-1.00506561357464,-0.527042834406789,0.452224009027084,0.420392931988292,0.216780944753742,-0.518289870971631,0.0579203271762522,0.060996056753897,-0.403592422972096,-0.530619495708055,0.630467797115288,-1.06749725937044,0.279845919751453
"8\1\1985",1.1815326693425,0.51865227611198,0.354278649487522,0.503794731441852,-0.0315652613293312,-0.97391557845759,-0.65511299285561,-0.36651884571605,-1.69974132487742,-1.08728565948039,0.0508294425415406,-0.312885343435501,-0.498751288553986,0.890134543312278,1.52391420688854,-0.581810410641822,-0.656518444234099,0.560977912347272,-1.84746419549495,0.0599496970222842
"11\1\1985",-0.688296692383086,-0.973343181671696,-0.228728921219099,0.00844097305511149,0.202109782136744,-1.17822616731327,0.870590555739966,0.428046664598864,-0.469671059123554,1.59328589116456,0.29005340709931,-0.524751858711201,-0.728048032294634,-0.0435255293375602,-0.958316534526643,-0.094496638963178,-0.656937592652179,0.899716828963369,-2.45201023252646,0.489891629616916
"2\1\1986",-0.709536258171849,0.00903321529091361,0.222055391332518,-0.733759229546671,-0.292731486379652,-2.45857252414221,-1.12606177134654,-0.220503856395981,-0.893895039698754,-2.65282128679479,-0.116571355039502,0.00491442947804453,-1.20199417538166,0.178665480914316,-0.0497748741103729,-0.108942119557012,-0.532428452038726,1.09159805222219,-1.92329553311004,1.42403252177728
"5\1\1986",1.82147138215591,1.75861612243062,0.0415885119587962,0.723703993981996,-0.942210651307423,-1.94779605200301,-2.27143223741676,-2.07087630043034,-1.34353387820044,-0.10395500917933,-0.190429342083088,0.428647460029441,0.200089366457669,-0.48040712932117,0.285169617486406,-0.856544126899651,-0.587130997338955,1.03877279753857,-1.60943115069349,1.38087004492984
"8\1\1986",0.348822746003917,-0.200020732994856,0.38363323382695,0.376756201122934,-0.742899584821652,-0.606156518517364,2.44718950881947,2.14597113861766,-0.291786959143115,1.39683894221481,0.0773906906209968,-0.630685116349049,-1.27037011269952,0.180277003217197,1.28421143778748,-0.223943317650507,-0.540090779260508,0.72189653294654,-1.43391549916843,-0.389916916721676
"11\1\1986",0.122006965944516,-0.429820489423237,0.379804375000073,0.263585337760718,0.0543446811214318,-0.0885696934163026,0.180618256230628,-0.134614868295881,1.06783686762325,1.04011810710552,0.157070943253093,-0.418818601073352,-0.53644747977285,-0.354038232487054,-0.345595715117615,0.254147356341961,-0.405154402562137,0.593029979301043,-0.002465531951131,-0.0294244259209499
"2\1\1987",-1.11899624267253,-0.987558752877797,-0.401027568428802,-0.786969267861994,-0.0556200452155459,-0.143052517111152,1.11459660720039,1.27644676347363,0.0220340084808328,-0.0564747263797637,0.307153414607752,-0.736618373986898,-2.16459220659798,-0.172111925104597,-1.23187610746716,0.380595809280427,-0.257320020156464,0.72920963504695,-2.06712487719926,2.30487211498655
"5\1\1987",-1.6312721723796,-1.08499021337482,-1.22550850248413,-0.926766856062443,0.435784825602821,2.34953666692817,-0.178303822966483,-0.845432120258744,1.48521240177997,0.0867314002188661,0.628941169131599,-1.05441814690044,-1.16950959001295,0.346904585297754,0.741238593637418,0.597439671647032,-0.101065901984055,0.301590700815255,-1.10441909537524,0.936505029678408
"8\1\1987",-1.74829676866086,-0.354946299478374,-0.349210345638324,-0.933188032847635,0.191800589042652,1.08962136898479,-0.173164021439514,0.482950065679038,0.820158629104703,-0.303706414305572,0.541562934255225,-0.842551631624746,-1.49745896420371,0.121463998948923,0.378967462942607,0.635111439996658,0.0780207747523,0.340359153927251,0.557219667491374,1.25309933757935
"11\1\1987",1.04575464301806,0.791681626730673,0.384654262847448,0.61908800564504,0.0680902719135533,0.503931014265173,-0.298063849298092,-0.545542152787635,-0.111618599228948,-0.721189344075427,0.762775919054602,-0.524751858711201,-0.573275282171934,1.10294179347952,-0.930777643563976,1.06206185161902,0.47630001370256,0.0295805341926067,-1.99986007082669,-4.30266722370663
"2\1\1988",-0.390105999219773,0.936333187275179,-0.338744798178175,-0.1792437893685,-0.268676702493439,-1.44382993282566,-0.354739734480437,0.0425081905363006,0.199254749588238,0.5156411809853,0.480424187234468,-0.41881860107335,-1.00533239188385,-0.371886888518112,1.18126613401926,0.0800371734649218,0.529495095393897,-0.292424387794753,-1.10029561009629,-0.0646340626501821
"5\1\1988",1.2419423315778,0.266513138479215,-0.717546564784415,0.492323838802199,0.5010763818654,1.00789713344252,0.800489305446231,0.733606403101861,0.765035815502925,0.299138937294567,0.670720218256475,-0.736618373986898,-0.603944099576024,0.548479768971065,-0.226652396624422,0.0841977043998593,0.695374920220156,-0.0761049885649647,-0.273588338157289,0.137389511342339
"8\1\1988",-0.591706540238312,-1.47750704616261,1.11826361407811,-0.0785217265489188,0.844716151668454,0.38815501391362,0.145482972168118,0.257655533385911,0.516625165480534,0.705741440469507,0.449917578051517,0.00491442947804453,-1.30639132558191,-0.319873642100823,-0.0499401024106224,-0.144221761380548,0.725847745562831,-0.0977394777802173,2.1137566521203,-0.190585324497854
"11\1\1988",-1.10893633161701,-0.121304296757324,0.564100113200668,-0.400060788879394,0.49420358646934,-0.292880282271984,-0.295175324432901,-0.687263227632955,-0.461985782667115,-0.680694488946288,0.510810384239197,-0.418818601073352,-0.501964911907821,0.605317505266871,0.453903642438466,-0.0156143739816784,0.878381002339635,0.116436353584991,-1.51970279107064,0.220909405952423
"2\1\1989",-0.407609178867425,-0.500398771927429,-0.39796448136729,-0.264466538274436,0.995917650381796,0.51074136722703,0.082520037154649,0.635840287320914,0.585868934357343,1.293084099343,0.539714820938513,-0.41881860107335,-1.25270067944503,0.247356802359378,-0.739540388488877,-0.226946233192427,0.880542925759213,-0.0804241355761342,0.793440090280225,0.695799474130819
"5\1\1989",-1.03878061253436,0.210040081258257,-1.090987929033,-0.553820089272122,0.284583326889477,-0.885380989953462,1.04852589005842,0.347850353252344,-0.392865338471222,-0.284988474030055,-0.00334210469237362,0.110847687115893,-1.80419035039665,-0.175250353540529,-0.591459681537921,-0.743628617727895,0.624428535348992,-0.534299063043483,1.63638806136128,0.866070668977766
"8\1\1989",1.64914442644329,1.88259921072547,1.87305931748418,0.970634805897476,-0.67073523316301,-1.36210569728339,-1.86368302475399,-2.08039406438389,-0.647549638745405,-1.90435424915126,-0.485474784796779,0.00491442947804453,0.0768745326823712,-0.107206581310637,0.124393150580567,-0.854836661596799,0.366380179430774,-0.568839061749396,0.203554589247104,1.0987173623713
"11\1\1989",0.870738455295385,0.055145291023533,-0.191971876481032,0.506456682021839,-0.492042552865424,-0.408656282623536,0.507466360485329,0.577816692377231,-0.970873493777768,1.16466116699926,-0.015478575515903,0.428647460029441,-0.321144630651689,-0.650171975330932,-0.612101343729178,-0.188104596300002,0.265828679977176,-0.600017507564481,-0.75476894485304,-0.169974176745384
"2\1\1990",-0.0894423981194149,-0.804425449104955,-1.19079351578706,-0.30037588911727,-0.382077826528446,1.05556960417552,1.54511594397805,2.00812274390554,-0.77732595691227,1.3182294645168,0.260961386703833,-0.206952085797655,-0.507120521226183,0.411441778593583,-0.0824312162050686,0.00525189899152485,0.343099058524669,-0.291295743696799,-0.660740704527073,-0.5493385923256
"5\1\1990",-0.158406845093239,-0.91794292704535,0.494414882551415,-0.337456497762203,-0.0143832728391804,0.517551720188883,-1.63406457547429,-1.26068572145262,0.886028381538369,-2.64952697525298,-0.684347232952561,0.110847687115896,-0.980399385398156,-0.647810433615274,-0.798709078058817,-0.0305037648279812,0.343143179410782,-1.07365972338559,0.130230303322885,0.542734189095078
"8\1\1990",0.0871031550147344,0.37146730405279,0.391801465990963,0.0417880932061651,-0.0934204198938803,0.0544477187826752,1.61854530043016,0.540174725280657,-0.344881269083157,1.75734263165022,-1.02839462407248,1.17018026349438,-1.46479432599163,-0.942140535970451,-0.682064204633053,-0.27890729340087,0.259453211933714,-1.40457893706621,-1.82060139045095,-0.753096502738938
"11\1\1990",-0.255178682155604,-0.479750648794677,0.161048907357531,0.209888964356682,-0.437060189696935,-0.626587577402932,-0.0788737142870197,0.110797160208149,-1.14222220089841,1.00848331925037,-1.48676433073292,1.38204677877008,-1.62206920813296,-1.85017911899984,-2.37649935465976,-1.4651711244807,-0.150054792532532,-1.80135073445739,-1.65747928087748,-1.36929137721139
"2\1\1991",0.486134449821978,0.723122038596979,0.0734956688494749,0.453968632817684,-1.36488756816518,-0.776415342563767,-2.11981116404135,-1.69796613371363,-0.888889725690369,-2.95385785290707,-1.71536175800933,1.48798003640793,-0.709190766861754,-1.5556903699669,-1.93722863097424,-1.69268319627503,-0.638524476180641,-2.54024082146676,0.591590221957812,1.65634183873225
"5\1\1991",0.762964486842549,-0.112221684615104,-0.388264705672524,-0.511511130784241,-0.588261688410278,0.231516895790931,-0.357173801758142,-0.62569330505886,-0.59846746400589,-0.197962654885485,-1.75261334916498,0.74644723294299,-0.263478803136088,-0.183785794903912,0.00795961404250625,-0.07170154688311,-0.629391452755059,-1.95021220493481,2.46346683424285,0.976202531303277
"8\1\1991",-0.0543358694299364,-1.20735805882521,0.232520938792664,0.582998203657176,-0.234312725513133,-0.388225223737967,0.361391314778969,0.464546854770546,-0.974382770852739,0.294373496183453,-0.927043239616845,0.110847687115893,-0.580328170634909,-0.378240316788859,-0.649159172956109,0.370388141571123,-0.404669072814883,-1.80289402670488,0.0841454397336187,0.0127252318373568
"11\1\1991",0.559473094882614,-0.0681500024106662,1.00186630574089,0.314327581709408,-0.85973710655469,-1.21227793212255,0.135843398477309,0.268771012956877,-0.309480243814773,0.94003556021117,-0.884230967539968,0.746447232942984,-1.05232261280662,-0.395633504459069,-1.42858373663703,-0.334228471946829,-0.406139769018682,-1.60036881797138,-1.60766094630511,-0.355362951304349
"2\1\1992",1.74765360251572,0.821413318378579,0.685347309385278,0.948685907576147,-0.825373129574384,-0.0885696934163026,-0.352624601072167,-0.0843197021477427,-0.576300859283592,-0.811672439197682,-0.917232976181662,0.852380490580838,-1.30051711393658,0.272195161330165,1.15722001636501,-0.55007182347749,-0.47510071401472,-0.960857960138569,0.354212588909098,0.874095277879858
"5\1\1992",-1.44373389241358,-1.21227184358128,-0.732862000091939,-0.754958770648302,-0.268676702493439,0.149792660248659,0.189728482477048,-0.434238770730599,0.581197702706832,0.597426790699903,-0.397728302013081,0.746447232942984,-0.404157832542851,0.187947397133926,-0.436696043566394,0.627843939645122,-0.24642216128633,-1.31725467579594,0.225261502757224,-0.425847515025862
"8\1\1992",-0.0659945824494125,0.090987358372412,-0.414045688440202,-0.373294951847251,-0.53671572293982,-1.55279558021536,-0.0272781986184153,0.16709288386744,-0.096141612403002,-0.16777470933967,-0.495941213261248,0.110847687115893,-1.03650492684391,0.207151781526052,0.189184738769976,-0.0160775959573435,-0.20288955365394,-1.18916094870976,-1.76758423371064,-0.125345105959435
"11\1\1992",1.47964018135618,0.913008913927847,1.58334233291675,1.16363325197084,-0.234312725513133,0.258758307638356,0.236236909898962,-0.219617393066177,-0.809968496306298,0.135870437591992,-0.0556750224885805,-0.842551631624743,-0.847715719044231,0.349218585708926,0.437465945996973,0.149514029912309,-0.203588134350741,-1.01037582577253,2.32881332083079,-0.0940740243886516
"2\1\1993",-2.29783082295196,-1.52006740216844,-1.51420445803106,-1.29964754014754,-0.00407407974508766,-0.946674166610166,-0.344416274383536,-0.366812160359794,-0.170508959444662,-0.166206620417051,0.276413441592149,-0.736618373986901,-0.0670390961280556,-0.806615371256077,-0.761385249969484,0.0817249854014567,-0.111073989650894,-1.25484924078515,1.26710439174682,0.177728618558116
"5\1\1993",0.934064877319012,1.09374355913044,0.182235259532939,0.147808436242984,-0.0487472498194847,-0.592535812593652,-0.0259092621057485,0.382587395404608,-0.486685411009403,0.253678778124909,0.184203742274895,-0.206952085797652,-0.276917825956812,-0.350875274583236,0.02694829737603,-0.32969952445956,-0.126531006752799,-0.864591377301379,-0.971451655568494,-0.253821338172508
"8\1\1993",0.193978299420247,0.0779968137305797,0.181469487767562,0.221855816609219,0.0543446811214313,-0.762794636640054,-0.593051910511248,-0.953834039338645,-0.0230544955814369,-1.80792825517851,0.278839062489389,-0.842551631624746,-0.116282086708102,-0.343073231542794,0.333482072821242,-0.139715392931182,-0.141326210562995,-0.740390112448231,0.85566824093267,-0.232674956856423
"11\1\1993",-0.421331394400829,0.171313930190025,0.3279871522096,-0.0363100128723639,-0.0796748291017592,-0.0204661637977422,0.801965315504191,0.561110633750765,0.532267805087772,1.00492319278256,0.52774506150431,-0.524751858711201,0.164132994286263,0.635142463779168,0.0344981851666653,0.452028828623918,0.0587178870774666,-0.264287159557233,0.591741903372484,0.358337076991889
"2\1\1994",-1.41301699297617,-0.430636361246845,-1.19232505931782,-0.883161842111645,0.222728168324927,0.939793603823961,-0.741652011411432,-0.420069211208663,0.843944114361394,0.587471969224677,0.554694544626108,-0.206952085797652,0.467984357910299,0.249553718483624,0.357895210079411,0.326970599841829,0.153746922285809,-0.410111502401485,0.288320600035033,0.172008179014619
"5\1\1994",-0.648079602042677,-0.0257230008546477,-0.785189737392655,-0.471386351619904,0.741624220727537,2.07712254845392,0.132249561404445,0.449039046697213,0.313222279127261,-0.433353107142706,0.903581716780971,-1.16035140453829,-0.491641774786438,0.586666557390407,-0.220070908824849,0.669916992728976,0.403846165222501,-0.154447228155624,-0.556739110424326,-1.01577273995404
"8\1\1994",0.0697465604675739,-0.368021177143357,0.132204837528341,0.145703125257511,0.556058745033888,0.51074136722703,0.783364667450449,1.05072479223701,0.644925776498515,0.552805003788317,0.847757370542488,-0.630685116349049,-0.812370172600622,-0.287703758243278,-0.225843393206612,0.30757190664169,0.476902999146118,-0.195206552679983,-1.2951146492715,0.175674061477695
"11\1\1994",-0.77717212234557,-0.11945243207515,0.00508672447584752,-0.271351263488082,0.69351465295511,1.02832819232809,-0.78058013574553,-1.38469302688647,0.984108475540023,-0.609140408144983,0.700326724819479,-1.16035140453829,0.22938652392634,0.432739347081705,0.195868579512577,0.760797429887708,0.70325049839149,-0.13692762103316,-0.233254685918335,-0.0732545169615825
"2\1\1995",-0.15659568507523,0.223405178397868,-0.021970544567445,-0.0339164268091268,0.655714278276774,-0.721932518868917,0.325405930490406,0.101374530243875,0.873369405019795,0.843380878667518,0.599724347390917,-0.524751858711198,-0.491708796902113,-0.621286302091101,-1.06004436355735,0.310039855815712,0.737988342725174,-0.648381103225131,-0.223755359641265,0.376254201363869
"5\1\1995",-0.00533858939060888,1.25560244614636,-0.525593108930044,-0.264273065892749,0.208982577532804,-1.76391652203289,0.170550869449224,0.205944363508235,0.173110439187839,-0.459439570258262,-0.0786988473400226,0.640513975305136,-0.112165306962888,-0.738753451994961,-0.0603496794948491,-0.289054812437157,0.5546734144029,-0.783935355916894,-1.99551855107234,1.21224447888236
"8\1\1995",0.0231656432236049,1.27048622753368,0.738696075706508,0.596077315399734,-0.237749123211163,-0.606156518517364,-0.712550572896846,-0.411298710523684,0.159737952196204,-0.336224275042726,0.0312377193147936,0.00491442947804735,0.50152489943971,0.0122193852869379,0.00556561517710478,0.127172547814172,0.475020508005258,-0.326407019110005,1.05137030809714,0.959460135900532
"11\1\1995",-0.892650018872798,-1.22998297304935,-0.545503174829827,-0.582547481464392,-0.0865476244978209,-0.878570636991605,0.0774458068181852,-0.0356774476752948,-0.0258824675760598,0.481654024527222,0.0615390652960362,-0.312885343435504,-0.171156873153011,-0.0859243595027857,-0.276083028368207,0.0507222079020087,0.414229280421307,-0.319591325160935,0.629357676704277,0.453191233969751
"2\1\1996",-0.0129122130538803,0.403749322915034,-0.0227363163328271,-0.12714442884402,-0.375205031132385,0.0340166598971057,0.751869779326382,0.620406783032461,-0.679194600126458,0.299941832954714,-0.011553948232168,-0.101018828159804,-0.176588912614571,-0.116406415283632,0.0203089877820178,-0.0163374849761127,0.235238198938199,-0.174233098798867,0.88632422342214,0.812965462667853
"5\1\1996",0.850050285894112,-0.0387733766849752,0.0563934327560708,0.259125505141521,-0.131220794572217,1.65488066481885,-0.079423134193258,0.0454569264543318,1.3587567192294,-0.107408985250614,0.460977976000384,-0.101018828159804,0.639066026307816,0.978099491246355,0.328767917246981,0.755852208917891,0.338069277507683,-0.0599425229783315,0.525816634357488,0.460620798732139
"8\1\1996",-1.25243597137983,-0.400050489704199,-1.01007137915821,-0.910368806094792,0.0577810788194619,0.122551248401236,-0.647477468916388,-0.763495239580223,0.563902509576172,-0.53103882357334,0.384386943242892,-0.736618373986898,0.546512984112377,0.0398205885271901,-0.343889151905877,0.355658558357313,0.383072581343869,-0.041690251228667,-0.0874104987874363,-0.330140012627658
"11\1\1996",-0.431510521217722,0.304415657954057,0.156454276765261,-0.138310127914455,-0.0350016590273622,-0.892191342915318,0.639031891652712,0.826381160886317,-1.8275018576589,0.523077949416859,0.326973669710679,0.216780944753744,-0.512283702648715,0.428178881654608,-0.0524681151098433,0.386173601549353,0.341768078460233,-0.320726605999495,0.279878515357414,1.19904438308937
"2\1\1997",1.31169238430231,0.0689170987847035,0.809402335376271,0.682112494356885,-0.0109468751411493,0.449448190570325,-0.592103108014986,-0.68058990624548,0.415702761761704,-0.80657915288865,0.359254199562409,-0.312885343435504,0.806035971388872,-0.0369536903711036,0.31623285559029,0.73240960804349,0.443804981079665,-0.267654979065586,1.92842321813649,0.932194831135612
"5\1\1997",-0.65901367432328,-0.0878151213565648,-0.642500931777511,-0.406496010457007,0.246782952211141,0.272379013562067,-0.861864543538983,-0.839773065253646,-0.269626464173668,-1.20100472944745,0.553571422126695,-0.736618373986898,0.337114055704051,0.839442507882829,-0.600590093422403,0.506326882995911,0.452489442163086,-0.12382952218667,0.661661258785093,0.608578877239281
